"","Num CEAC-L","PY CEAC-L I","PY CEAC-L C","PY CEAC-L T","Num SEAC-L","PY SEAC-L I","PY SEAC-L C","PY SEAC-L T","Num CEAC-R","PY CEAC-R I","PY CEAC-R C","PY CEAC-R T","Num SEAC-R","PY SEAC-R I","PY SEAC-R C","PY SEAC-R T","Num CEAC-D","PY CEAC-D I","PY CEAC-D C","PY CEAC-D T","Num SEAC-D","PY SEAC-D I","PY SEAC-D C","PY SEAC-D T","Num CEAC-U","PY CEAC-U I","PY CEAC-U C","PY CEAC-U T","Num SEAC-U","PY SEAC-U I","PY SEAC-U C","PY SEAC-U T","Num Endosc","Num Init RFA","Num Touchups","Num Lifeyears"
"2010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
"2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.041267463513
"2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104026880545933,0.0104026880545933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.767437505851
"2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104026880545933,0,0,0,0,0,0.0104026880545933,0.0104026880545933,0,0,0,0,0,0,0,0,0,950.451996795972
"2014",0.0728188163821531,0.0628290745990185,0,0,0,0,0,0,0.0208053761091866,0.0104026880545933,0,0,0,0,0,0,0.0832215044367464,0.0208053761091866,0,0.0162280025958264,0,0,0,0,0.0104026880545933,0.0104026880545933,0.0104026880545933,0,0,0,0,0,0,0,0,935.940246959814
"2015",0.0624161283275598,0.0451281041385512,0.0624161283275598,0.0104026880545933,0,0,0,0,0.135234944709713,0.0936241924913398,0.0104026880545933,0.0214415204303013,0,0,0,0,0.0936241924913398,0.0104026880545933,0.0208053761091866,0.0458292099350421,0,0,0,0,0.0520134402729665,0.0208053761091866,0.0104026880545933,0.0128406944881199,0,0,0,0,0,0,0,920.128161116833
"2016",0.1560403208189,0.130652447989005,0.0832215044367464,0.0528606591931003,0,0,0,0,0.18724838498268,0.0976695539479301,0.104026880545933,0.0351549446573093,0,0,0,0,0.218456449146459,0.0682883513273915,0.0312080641637799,0.064538265943071,0,0,0,0,0.0416107522183732,0.0416107522183732,0.0312080641637799,0.0208053761091866,0,0,0,0,0,0,0,902.807685505935
"2017",0.280872577474019,0.203210128255726,0.208053761091866,0.0180977116804549,0,0,0,0,0.353691393856172,0.183193781315311,0.166443008873493,0.0907336016452778,0,0,0,0,0.478523650511292,0.110514791820086,0.0624161283275598,0.192409673333208,0,0,0,0,0.0416107522183732,0.0222574730346522,0.0624161283275598,0.0104026880545933,0,0,0,0,0,0,0,884.363719585141
"2018",0.551342466893445,0.436912898292919,0.364094081910766,0.122138559804234,0,0,0,0,0.946644612967991,0.538500307634274,0.270469889419426,0.275081436740488,0,0,0,0,1.0818795576777,0.272361743258056,0.114429568600526,0.291666454720349,0,0,0,0,0.145637632764306,0.0846361546870418,0.0624161283275598,0.0488353480480483,0,0,0,0,0,0,0,865.33720313329
"2019",1.11308762184148,0.83390907282622,0.748993539930718,0.123919356180892,0,0,0,0,1.92449729009976,1.22128869865297,0.707382787712345,0.443616708660336,0,0,0,0,2.44463169282943,0.599174612530163,0.343288705801579,0.747917014778713,0,0,0,0,0.405704834129139,0.145524064308432,0.135234944709713,0.0977799294901521,0,0,0,0,0,0,0,844.250954446629
"2020",1.88288653788139,1.06293600430775,1.48758439180684,0.360720747940194,0,0,0,0,2.83993383890397,1.23443324495173,1.7060408409533,0.957351967832013,0,0,0,0,2.82953115084938,0.54710377214134,0.728188163821532,1.37345117426639,0,0,0,0,0.936241924913398,0.418701937053929,0.260067201364833,0.187172030690966,0,0,0,0,0,0,0,820.168731600245
"2021",1.8620811617722,1.15897045365992,2.27818868395593,0.83675321062123,0,0,0,0,2.73590695835804,1.36791352529219,2.4862424450478,1.53333274796415,0,0,0,0,3.23523598497852,0.723892845173451,0.863423108531244,1.80842522331317,0,0,0,0,1.00906074129555,0.401593210285738,0.613758595221005,0.424084796922204,0,0,0,0,0,0,0,793.132145346357
"2022",1.91409460204517,1.19612118392407,3.08959835221421,0.895776186227332,0,0,0,0,2.66308814197589,1.28673858965484,3.05839028805043,1.74734565780099,0,0,0,0,3.47449781023416,0.778931897331766,1.20671181433282,1.93261129536391,0,0,0,0,0.884228484640431,0.399102292050302,0.790604292149091,0.573565507120909,0,0,0,0,0,0,0,763.193209125238
"2023",2.60067201364833,1.5373414325085,3.85939726825412,0.971768446481772,0,0,0,0,2.70469889419426,1.36463352344021,3.46409512217957,1.85675491516172,0,0,0,0,3.02718222388665,0.443730967279448,1.36275213515172,2.15485241225179,0,0,0,0,1.02986611740474,0.469556502040089,1.06107418156852,0.45113008031988,0,0,0,0,0,0,0,731.714675072039
"2024",2.3302021242289,1.45594688405258,4.75402844094914,1.39724693820382,0,0,0,0,2.91275265528613,1.22373660378304,3.96342414880005,1.93458372450797,0,0,0,0,3.1104037283234,0.557910203092433,1.17550375016904,2.25898899697997,0,0,0,0,0.925839236858804,0.318907454851662,1.27953063071498,0.589630330351385,0,0,0,0,0,0,0,698.696543186759
"2025",2.40302094061105,1.50928991064338,5.40939778838852,1.46385861003445,0,0,0,0,3.04798759999584,1.35525271378294,4.37953167098378,1.90501875989417,0,0,0,0,3.90100802047249,0.750139364773674,1.2379198784966,2.11519311593925,0,0,0,0,0.925839236858804,0.372949388563614,1.27953063071498,0.698950326168406,0,0,0,0,0,0,0,663.192168856433
"2026",2.43422900477483,1.67253254071382,6.13758595221005,1.38017060646038,0,0,0,0,3.10000104026881,1.26678499235989,4.6708069365124,2.27433757352707,0,0,0,0,3.49530318634335,0.646413673714589,1.42516826347928,2.27880110310272,0,0,0,0,1.07147686962311,0.438132410773037,1.3939601993155,0.619382840333417,0,0,0,0,0,0,0,627.219673563649
"2027",2.44463169282943,1.48189885800213,6.9906063726867,1.49691808480308,0,0,0,0,3.03758491194125,1.49843231059943,4.94127682593182,2.22095035984951,0,0,0,0,3.54731662661632,0.60738868063427,1.48758439180684,2.23895311585119,0,0,0,0,1.06107418156852,0.389968925654432,1.560403208189,0.6590207573335,0,0,0,0,0,0,0,589.624358934349
"2028",2.66308814197589,1.838435043386,7.48993539930718,1.5680991588313,0,0,0,0,3.5785246907801,1.54254459671839,5.29496821978799,2.35308097000918,0,0,0,0,3.5785246907801,0.646021740097414,1.46677901569766,2.29582519018525,0,0,0,0,0.988255365186364,0.442933159926389,1.59161127235278,0.758864547048757,0,0,0,0,0,0,0,551.820990543957
"2029",2.61107470170292,1.60961845536398,8.41577463616598,1.54224164213127,0,0,0,0,3.51610856245254,1.69622459089378,5.52382735698905,2.77256395455002,0,0,0,0,3.70335694743522,0.699353976804162,1.46677901569766,2.26701837355301,0,0,0,0,0.998658053240957,0.406673353291645,1.7164435290079,0.66308395911615,0,0,0,0,0,0,0,512.197151744011
"2030",0,0,8.96711710305943,1.67483277678952,0,0,0,0,0,0,5.7526864941901,2.41342362866565,0,0,0,0,0,0,1.43557095153388,2.12214836313703,0,0,0,0,0,0,1.8724838498268,0.530537090784259,0,0,0,0,0,0,0,471.907540908571
"2031",0,0,7.72919722456283,1.2379198784966,0,0,0,0,0,0,4.49396123958431,1.25872525460579,0,0,0,0,0,0,0.863423108531244,0.572147843002632,0,0,0,0,0,0,1.46677901569766,0.405704834129139,0,0,0,0,0,0,0,433.979340261524
"2032",0,0,6.92819024435914,0.801006980203685,0,0,0,0,0,0,3.62013544299847,0.873825796585838,0,0,0,0,0.0104026880545933,0,0.624161283275598,0.239261825255646,0,0,0,0,0,0,1.25872525460579,0.208053761091866,0,0,0,0,0,0,0,398.318925610378
"2033",0,0,6.09597519999168,0.832215044367465,0,0,0,0,0,0,2.91275265528613,0.707382787712345,0,0,0,0,0,0,0.436912898292919,0.197651073037273,0,0,0,0,0,0,1.06107418156852,0.197651073037273,0,0,0,0,0,0,0,363.417907187217
"2034",0,0,5.36778703617015,0.728188163821532,0,0,0,0,0,0,2.34060481228349,0.572147843002632,0,0,0,0,0,0,0.364094081910766,0.0728188163821531,0,0,0,0,0,0,0.936241924913398,0.12483225665512,0,0,0,0,0,0,0,328.849774781804
"2035",0.0104026880545933,0,4.71241768873077,0.655369347439378,0,0,0,0,0,0,1.91409460204517,0.426510210238326,0,0,0,0,0,0,0.270469889419426,0.0936241924913398,0,0,0,0,0,0,0.863423108531244,0.0728188163821531,0,0,0,0,0,0,0,294.780971403011
"2036",0.0312080641637799,0.0111662649848757,4.08825640545517,0.634563971330192,0,0,0,0,0,0,1.48758439180684,0.426510210238326,0,0,0,0,0.0312080641637799,0.0208053761091866,0.228859137201053,0.0424731253489831,0,0,0,0,0.0208053761091866,0.0104026880545933,0.780201604094498,0.0832215044367464,0,0,0,0,0,0,0,260.660154583944
"2037",0.0832215044367464,0.0785061591031502,3.45369243412498,0.665772035493972,0,0,0,0,0.104026880545933,0.0456241060883198,1.22751719044201,0.268303112137997,0,0,0,0,0.197651073037273,0.0395723108245888,0.18724838498268,0.0845576042430598,0,0,0,0,0.0312080641637799,0.0126311315593503,0.665772035493972,0.135234944709713,0,0,0,0,0,0,0,226.820210342352
"2038",0.332886017746986,0.231532635803027,2.97516878361369,0.576038411722315,0,0,0,0,0.374496769965359,0.144373223863052,1.0922822457323,0.231542477555097,0,0,0,0,0.457718274402105,0.108731146426718,0.145637632764306,0.18020600039889,0,0,0,0,0.166443008873493,0.0613457495833465,0.603355907166412,0.104572500572678,0,0,0,0,0,0,0,194.311810171748
"2039",0.644966659384785,0.382943657831067,2.61107470170292,0.721336939560406,0,0,0,0,0.957047301022584,0.345934751958112,1.01946342935014,0.4749907166378,0,0,0,0,1.02986611740474,0.159800571000105,0.218456449146459,0.399014421852052,0,0,0,0,0.343288705801579,0.0893136292900483,0.551342466893445,0.217530212712121,0,0,0,0,0,0,0,163.852739547899
"2040",0.801006980203685,0.391267697645017,2.38221556450187,0.852316944874666,0,0,0,0,1.10268493378689,0.462411819368187,1.10268493378689,0.672402920988902,0,0,0,0,1.05067149351392,0.166441476142199,0.239261825255646,0.63392364334371,0,0,0,0,0.270469889419426,0.124038434209143,0.520134402729665,0.272372174909967,0,0,0,0,0,0,0,134.860447939748
"2041",0.676174723548565,0.368395824257735,2.23657793173756,0.79133284974785,0,0,0,0,0.905033860749618,0.334535466910202,1.20671181433282,0.731891980709841,0,0,0,0,1.0922822457323,0.154045632461074,0.270469889419426,0.653076353628321,0,0,0,0,0.322483329692393,0.0622819686014274,0.509731714675072,0.247272120894311,0,0,0,0,0,0,0,107.990304694733
"2042",0.686577411603158,0.289058270185217,2.05973223480947,0.790472860410604,0,0,0,0,0.613758595221005,0.214302698330959,1.0818795576777,0.83278103186004,0,0,0,0,0.624161283275598,0.0900913110593815,0.270469889419426,0.602923454685658,0,0,0,0,0.301677953583206,0.0614462413589441,0.478523650511292,0.248967433078289,0,0,0,0,0,0,0,84.4906323794068
"2043",0.322483329692393,0.148120253522074,1.7060408409533,0.874209618097073,0,0,0,0,0.603355907166412,0.178740364941545,0.884228484640431,0.709089736194228,0,0,0,0,0.655369347439378,0.173274169679917,0.208053761091866,0.434317778571745,0,0,0,0,0.1560403208189,0.0492788368458952,0.416107522183732,0.240024461256746,0,0,0,0,0,0,0,64.5902901309698
"2044",0.343288705801579,0.101885288179853,1.26912794266038,0.718117846730091,0,0,0,0,0.436912898292919,0.145867276820242,0.696980099657752,0.622776503389526,0,0,0,0,0.353691393856172,0.063133223532735,0.280872577474019,0.324535844505614,0,0,0,0,0.12483225665512,0.0520134402729665,0.322483329692393,0.206435136670745,0,0,0,0,0,0,0,47.9980026838935
"2045",0.280872577474019,0.170489494248514,1.00906074129555,0.51307298908962,0,0,0,0,0.343288705801579,0.0856885645468839,0.530537090784259,0.520223006830061,0,0,0,0,0.301677953583206,0.0453060900059269,0.166443008873493,0.35411286618182,0,0,0,0,0.0728188163821531,0.0208053761091866,0.249664513310239,0.145305070976301,0,0,0,0,0,0,0,34.5681324054136
"2046",0.270469889419426,0.0863403350540613,0.873825796585838,0.395123407344402,0,0,0,0,0.197651073037273,0.0591895306280862,0.384899458019952,0.403814451491406,0,0,0,0,0.270469889419426,0.0295773069709691,0.135234944709713,0.214117888481154,0,0,0,0,0.0936241924913398,0.0104026880545933,0.176845696928086,0.134629127410364,0,0,0,0,0,0,0,24.7375921938229
