,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030881,0.000287953,0.000287882,0.000287882,0.000267185,0.000256817,0.00026688,0.000245985,0.000256102,0.000255931,0.000235266,0.000245228,0.000245035,0.000234674,0.000224215,0.000203705,0.000203579,0.000203314,0.000193098,0.000182795,0.000182697,0.000172413,0.000172327,0.000151973,0.000162034,0.000151853,0.000141689,0.000131546,0.000151781,0.000151763,0.000141523,0.00012127,0.000121213,0.000141413,0.000131258,0.000141289,0.000131156,0.000131091,0.000121043,0.000121018,0.000116346,0.000111496,0.000113616,0.000104624,0.000107345,0.000105229,0.0000907,0.0000962,0.000089,0.000089,0.000089,0.000089,0.000089,0.000089,0.000089,0.000089,0.000089,0.000089,0.000089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000298607,0.000277748,0.000277679,0.000277679,0.000277537,0.00026716,0.000256683,0.000256299,0.000256167,0.000255997,0.000245554,0.000245288,0.000255309,0.000244935,0.000234461,0.000213935,0.00020362,0.000203355,0.000193136,0.000192986,0.00018273,0.000172443,0.000172357,0.000151996,0.000172189,0.000162002,0.000151832,0.000131564,0.000151804,0.000151786,0.000151654,0.000131392,0.000131331,0.000141433,0.000141374,0.000141309,0.000141264,0.000141195,0.000131147,0.000121032,0.000120897,0.000114937,0.000118368,0.000110482,0.0001128,0.000106349,0.000093,0.0000997,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938,0.0000938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000308998,0.000298408,0.000298334,0.000298334,0.000287897,0.000277511,0.000277291,0.000276876,0.000276734,0.000286794,0.000266085,0.000276021,0.000275807,0.000265414,0.000265109,0.000234363,0.00022403,0.00023391,0.000223677,0.000213344,0.000203072,0.000202912,0.000192669,0.000182426,0.000192482,0.000182284,0.000182229,0.000161948,0.000182195,0.000172052,0.000182015,0.000151628,0.000161662,0.000171767,0.000171695,0.000171616,0.000171562,0.00016139,0.000151345,0.000141223,0.000142191,0.000135017,0.000139761,0.000131869,0.000135095,0.000124709,0.000113098,0.000119656,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133,0.0001133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000340008,0.000319086,0.000319007,0.000329299,0.000329127,0.000318719,0.000328741,0.000317989,0.000328081,0.000338113,0.000327587,0.000327235,0.000326981,0.000316548,0.000305982,0.000285385,0.000275015,0.000284834,0.000274581,0.000264203,0.000253899,0.000243549,0.000233281,0.000223011,0.000233054,0.000222837,0.000232896,0.000212597,0.000232854,0.000232823,0.000222508,0.000212317,0.000212221,0.000212223,0.000212135,0.000222135,0.00021197,0.000211863,0.000201829,0.000191692,0.000184374,0.000175076,0.000181839,0.000172525,0.000178272,0.000164051,0.00015475,0.000159597,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774,0.000149774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000381359,0.000370679,0.000370588,0.000380888,0.000380688,0.000370252,0.000390521,0.000389932,0.000399994,0.000420239,0.000399392,0.000409195,0.000398653,0.00039838,0.000377507,0.000346649,0.000346423,0.000356156,0.000345876,0.000335436,0.000325084,0.000314671,0.000294215,0.000283904,0.000293928,0.000293815,0.000293729,0.000283533,0.000293675,0.000303764,0.000293381,0.00028316,0.000272922,0.000283034,0.000272811,0.000292889,0.000272599,0.000272462,0.000252343,0.000262374,0.000240908,0.000230287,0.000239679,0.000227927,0.000237006,0.000218844,0.000211244,0.000212465,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134,0.000197134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000443384,0.00042233,0.000422226,0.000442836,0.000442603,0.000432134,0.00047294,0.000461958,0.000482257,0.000522983,0.000491778,0.000491255,0.000490868,0.000490532,0.000449113,0.000428379,0.000417905,0.000447919,0.000427424,0.000427081,0.000416669,0.000396017,0.000365352,0.000365137,0.000364997,0.000364856,0.000385017,0.000374792,0.000384947,0.0003849,0.000364317,0.000364181,0.000343785,0.000353905,0.000353755,0.000363706,0.00035348,0.000343206,0.000323092,0.000323017,0.000305758,0.000295225,0.000307753,0.000292852,0.00030577,0.00028124,0.000274634,0.000270815,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777,0.000248777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000495172,0.000484354,0.000484234,0.000504866,0.000504601,0.000494097,0.000545186,0.000544357,0.000564638,0.000584834,0.000574047,0.000583679,0.000572984,0.000572591,0.000520815,0.000510215,0.000499676,0.000529618,0.000519261,0.000498492,0.000498198,0.000467299,0.000426413,0.000426162,0.000436143,0.000435975,0.000456133,0.000445881,0.00045605,0.00046613,0.000445457,0.00044529,0.000414722,0.000424852,0.000414558,0.0004346,0.000424341,0.000403922,0.00039391,0.000393818,0.000366528,0.00035709,0.000372558,0.000356017,0.000370964,0.000339752,0.000333737,0.000324671,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754,0.000296754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000547037,0.000525841,0.000525711,0.00056699,0.000556386,0.000556151,0.000607255,0.000606332,0.000636884,0.000667334,0.000646197,0.000655765,0.000634758,0.000634323,0.000582408,0.000561537,0.000550953,0.000591059,0.00058067,0.000559828,0.000559497,0.000528514,0.000487552,0.000487265,0.000487082,0.000486894,0.000507058,0.000506925,0.000517108,0.000527191,0.000496311,0.000506252,0.000465502,0.000485766,0.000475437,0.000485358,0.000464961,0.000464712,0.000424384,0.00043439,0.000412921,0.000405186,0.00042269,0.000408042,0.000420882,0.000387419,0.000381896,0.000368788,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285,0.000337285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000578327,0.000567393,0.000567253,0.000598265,0.000597944,0.000587384,0.000648832,0.000647845,0.000668137,0.000698611,0.000677416,0.000686965,0.000676153,0.00067569,0.000623655,0.000602727,0.000592103,0.000622008,0.000611596,0.000600891,0.000590355,0.00055931,0.000518285,0.00050782,0.00050763,0.000517585,0.000537763,0.000537621,0.00053767,0.000547762,0.000506693,0.000526774,0.000485973,0.000506257,0.000495909,0.000505832,0.000485407,0.000475038,0.000454897,0.000464905,0.000437848,0.000430709,0.000448028,0.000440432,0.000446112,0.000418174,0.000413953,0.000399927,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919,0.000367919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000609671,0.000588366,0.000598543,0.000619272,0.000629258,0.000618672,0.000659563,0.000658558,0.000689162,0.000709384,0.000698424,0.000697701,0.000686866,0.000686395,0.000634278,0.00062354,0.000602671,0.000632601,0.000632376,0.000611446,0.000590704,0.000559623,0.000528724,0.000518243,0.000518048,0.000517853,0.000538052,0.00053791,0.000537959,0.00053791,0.00050695,0.000516914,0.000486209,0.000506514,0.000496155,0.000495964,0.000475523,0.000485378,0.000444988,0.000465121,0.000446532,0.000439183,0.000454496,0.000456998,0.000452779,0.00043583,0.000434128,0.000421606,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802,0.000391802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000630729,0.000609375,0.000640218,0.000650648,0.000660632,0.000650017,0.000670314,0.000679593,0.000699934,0.000720179,0.000709194,0.000698188,0.000707863,0.000697121,0.00064492,0.000644393,0.000613259,0.000633002,0.000642985,0.000622021,0.000601246,0.00057012,0.00053918,0.000528681,0.000528482,0.000518122,0.000538342,0.000528042,0.000538249,0.000528042,0.000497061,0.000517181,0.000476309,0.000496633,0.000496401,0.00049621,0.000465625,0.000475494,0.000455307,0.000465337,0.000453407,0.00044514,0.00045804,0.000471867,0.000455816,0.0004527,0.000453217,0.000442908,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595,0.00041595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000662176,0.000640761,0.000671637,0.000682086,0.000692067,0.000691752,0.00069141,0.00070067,0.000721033,0.000730998,0.000740566,0.000708954,0.000728904,0.00070787,0.00066583,0.000665285,0.000634096,0.000653842,0.000663831,0.000632614,0.000611808,0.000580634,0.000549652,0.000539136,0.000549104,0.00051839,0.000548797,0.000538484,0.000538539,0.000528321,0.000497308,0.0005073,0.000486677,0.000496879,0.000496648,0.000486322,0.000465842,0.000485845,0.000445389,0.000465554,0.000464844,0.000456163,0.000466446,0.000489388,0.000463914,0.000472325,0.000475265,0.000466867,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339,0.000442339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000693686,0.000672206,0.000713462,0.000713588,0.000713226,0.000712902,0.000712549,0.000721791,0.000731864,0.00074184,0.000751412,0.000730028,0.000739713,0.000728912,0.000686782,0.000675973,0.000654973,0.00065427,0.000674495,0.000653441,0.000622389,0.000591167,0.000560141,0.000549607,0.000549406,0.000528831,0.000549099,0.000548942,0.000548998,0.0005286,0.000507712,0.000517711,0.000497061,0.000507274,0.000507038,0.000496698,0.000476193,0.000486081,0.000465846,0.000486027,0.00047326,0.000466897,0.00047294,0.000502279,0.000471416,0.000487018,0.0004935,0.000487622,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997,0.000465997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000735626,0.000703715,0.000745025,0.000734803,0.000744779,0.00074444,0.000733733,0.000732635,0.000753039,0.00076302,0.000772587,0.000740855,0.000750546,0.000739721,0.000697515,0.000696936,0.000665646,0.000664931,0.00068518,0.000653869,0.000632989,0.000601718,0.000580841,0.000560096,0.00055989,0.000529111,0.000559577,0.000559418,0.000559475,0.000539053,0.000518132,0.000528139,0.00050746,0.000527838,0.000527592,0.000517234,0.000496698,0.000506586,0.000476198,0.000486263,0.000479561,0.000478761,0.000479443,0.000510126,0.00048065,0.000496367,0.000507813,0.000504258,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579,0.000485579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000767285,0.00073529,0.000766299,0.000766426,0.000766046,0.000755346,0.000765309,0.000753832,0.000774262,0.000773926,0.00079381,0.000772308,0.000761403,0.000740269,0.000718538,0.000697422,0.00067634,0.000675613,0.00068565,0.000664523,0.000643609,0.000622497,0.000591378,0.000570602,0.000570393,0.000549758,0.000580256,0.000580091,0.00058015,0.000559702,0.000548903,0.000548747,0.000538189,0.000548435,0.000548179,0.000537801,0.000517234,0.000516982,0.000486564,0.000496638,0.000484959,0.000493174,0.00048707,0.000515756,0.000492228,0.000502792,0.000519515,0.000518083,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105,0.000502105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000799016,0.000766935,0.000808357,0.000808491,0.000787361,0.000776635,0.000786603,0.000764739,0.000795533,0.000784856,0.000815084,0.000803834,0.000772284,0.000761403,0.000739607,0.000708175,0.000687056,0.000686317,0.000706609,0.000675199,0.00065425,0.000643313,0.000601933,0.000591324,0.000570718,0.00056025,0.000580593,0.000600799,0.000600861,0.000590571,0.000579725,0.000569389,0.000568967,0.00057923,0.000578959,0.000568557,0.000547951,0.000537539,0.000507089,0.000517171,0.000491683,0.000510649,0.000496736,0.000522408,0.000505849,0.000508923,0.000531641,0.000532132,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131,0.000519131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000841213,0.000809028,0.00084014,0.000850658,0.000819099,0.00080834,0.000818309,0.000796364,0.000816854,0.000806152,0.00083641,0.000825117,0.00078319,0.000772284,0.000750438,0.000718952,0.000697794,0.000697043,0.000707109,0.000685896,0.000664911,0.000653949,0.000612507,0.000601878,0.000581244,0.000570759,0.00060132,0.000611353,0.000631802,0.000611303,0.00060042,0.000590067,0.000589629,0.000610079,0.000609793,0.000599365,0.000588874,0.000547979,0.000527646,0.000537735,0.000502271,0.000531397,0.000510371,0.000532823,0.000521722,0.000518714,0.000546016,0.000548129,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529,0.000537529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000893915,0.000851223,0.000882388,0.000892931,0.000861295,0.000840123,0.000870836,0.000828063,0.000858933,0.000848194,0.000868127,0.000867106,0.000814756,0.0007935,0.000781877,0.000740033,0.000718826,0.00070779,0.000728127,0.000696614,0.000675593,0.000674833,0.000623101,0.000622662,0.000591788,0.000591487,0.000622084,0.000642323,0.000652602,0.000642271,0.000631339,0.000620963,0.000620502,0.000640983,0.000650856,0.000640397,0.000619708,0.000578748,0.00055839,0.000558333,0.000519573,0.000554714,0.000529812,0.00054843,0.000541375,0.000535215,0.000561937,0.000564762,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877,0.000555877
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000936349,0.00090392,0.000935143,0.000935318,0.000913991,0.000903141,0.0009235,0.000880569,0.00090112,0.000890343,0.000910276,0.000909204,0.000856726,0.0008354,0.000813389,0.00077145,0.000750184,0.000728829,0.000738924,0.00071761,0.000696543,0.000695759,0.000643938,0.000643484,0.000622776,0.000622459,0.000642887,0.000673353,0.000683649,0.000673298,0.000672509,0.000662107,0.000651433,0.000682132,0.000691999,0.000681507,0.000660767,0.00060957,0.000589185,0.000589126,0.000545532,0.000580405,0.000555681,0.00056985,0.000565119,0.000561081,0.000580624,0.000583148,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127,0.000575127
