"","Num CEAC-L","PY CEAC-L I","PY CEAC-L C","PY CEAC-L T","Num SEAC-L","PY SEAC-L I","PY SEAC-L C","PY SEAC-L T","Num CEAC-R","PY CEAC-R I","PY CEAC-R C","PY CEAC-R T","Num SEAC-R","PY SEAC-R I","PY SEAC-R C","PY SEAC-R T","Num CEAC-D","PY CEAC-D I","PY CEAC-D C","PY CEAC-D T","Num SEAC-D","PY SEAC-D I","PY SEAC-D C","PY SEAC-D T","Num CEAC-U","PY CEAC-U I","PY CEAC-U C","PY CEAC-U T","Num SEAC-U","PY SEAC-U I","PY SEAC-U C","PY SEAC-U T","Num Endosc","Num Init RFA","Num Touchups","Num Lifeyears"
"2010",0,0,0,0,2.5143118370061,2.48634118370247,0,-0.00101732117776089,0,0,0,0,0.779228875105196,0.769124577004756,0,0,0,0,0,0,0.82078774844414,0.781362541805992,0,0.00201683968521697,0,0,0,0,1.79742127190932,1.7837549919846,0,0,126.785732838783,0,0,1000
"2011",0,0,0,0,2.09872310361666,2.02520274705741,2.47275296366716,0.0349664152389329,0,0,0,0,0.654552255088365,0.623383100084157,0.76883915677046,0.0167733524783844,0,0,0,0,0.924684931791499,0.872638684254698,0.76883915677046,0.0415784276626585,0,0,0,0,1.40261197518935,1.39222225685462,1.77664183523985,0.0198061052045466,145.082026826253,0,0,976.623133746844
"2012",0.0207794366694719,0.0103897183347359,0,0,1.81820070857879,1.77603725020579,4.249394798907,0.284282599261353,0.0103897183347359,0.00120051269583114,0,0,0.602603663414685,0.602603663414685,1.39222225685462,0.0103897183347359,0,0,0,0,0.633772818418893,0.604532332711184,1.63118577855354,0.0423139681455829,0,0,0,0,1.15325873515569,1.12474762418772,3.13769493709026,0.0310895318174113,124.364928466789,0,0,963.397022306725
"2013",0,0,0.0103897183347359,0.0103897183347359,5.39226381572796,5.18380356932656,5.51694043574479,0.598131110249433,0,0,0,0.0103897183347359,1.52728859520618,1.50123837131584,1.9948259202693,0,0,0,0,0,1.90131845525668,1.84004151276114,2.16106141362508,0.0955484861038888,0,0,0,0,3.93770324886492,3.72828884904921,4.11432846055543,0.239220367884533,1049.97454519008,0,0,948.955313821442
"2014",0.0103897183347359,0.0103897183347359,0.0103897183347359,0,1.49611944020198,1.46925649057119,9.81828382632547,0.997172398484347,0,0,0,0,0.509096198402061,0.509096198402061,3.31432014878077,0.207794366694719,0.0207794366694719,0.00347115630804006,0,0.00305985686232907,0.706500846762044,0.669478873598883,3.71951916383547,0.318095953244845,0.0207794366694719,0.0103897183347359,0,0,0.997412960134651,0.972354688547271,7.44942804600567,0.487901043855518,89.5282028904196,0,0,933.890222236075
"2015",0,0,0.0207794366694719,0,1.53767831354092,1.46530795095288,9.83906326299494,1.47506677655525,0.0311691550042078,0.0311691550042078,0,0,0.477927043397853,0.470150527958608,3.53250423381022,0.290912113372606,0.0311691550042078,0,0,0.0113295675669625,0.519485916736797,0.519485916736797,3.67796029049652,0.727280283431516,0.0103897183347359,0.0103897183347359,0.0103897183347359,0.0103897183347359,1.17403817182516,1.12979613037023,7.44942804600567,0.99303424306015,72.8942638365074,0,0,916.580951490405
"2016",0,0,0.0207794366694719,0,7.55332522935303,7.3016263186711,10.2754314330538,1.12657600685646,0.0103897183347359,0.00173476578613849,0.0311691550042078,0,2.22339972363349,2.11728664344495,3.57406310714917,0.470348849940495,0.0103897183347359,0.0103897183347359,0,0.0207794366694719,2.27534831530717,2.15945272963305,3.38704817712392,0.833267526019802,0,0,0.0103897183347359,0.0103897183347359,4.58186578561855,4.41330622919365,7.20007480597201,1.44743607670931,956.020322289063,0,0,897.297634261135
"2017",0.0103897183347359,0.0103897183347359,0.0207794366694719,0,0.800008311774668,0.748273424539082,16.2806886305312,1.41354957150565,0.0311691550042078,0.0103897183347359,0.0103897183347359,0.0311691550042078,0.311691550042078,0.290912113372606,5.01823395567746,0.711718914525567,0.0519485916736797,0.0103897183347359,0.0103897183347359,0.00797753979560058,0.363640141715758,0.363640141715758,4.69615268730065,0.924684931791499,0.0103897183347359,0,0,0.0103897183347359,0.509096198402061,0.489074502787714,10.3793286164012,1.3298839468462,47.8342632131243,0,0,876.746771395027
"2018",0.0311691550042078,0.012615699524441,0.0207794366694719,0.0103897183347359,0.561044790075741,0.540265353406269,15.2105476420534,1.83898014524826,0.0311691550042078,0.0207794366694719,0.0207794366694719,0.0207794366694719,0.187014930025247,0.176625211690511,4.61303494062276,0.696111128427308,0.0727280283431516,0.0117329177591709,0.0207794366694719,0.0087772134813485,0.103897183347359,0.103897183347359,3.96887240386913,1.09092042514727,0.0103897183347359,0,0,0.0103897183347359,0.374029860050494,0.363640141715758,9.40269509293603,1.48572972186724,39.9692464337292,0,0,853.691986410248
"2019",0,0,0.0311691550042078,0.0207794366694719,8.62346621783083,8.22140183007232,14.2754729919272,1.61777257205369,0.0415588733389438,0.0311691550042078,0.0415588733389438,0.0164770181095915,2.99223888040395,2.82802360326403,4.00004155887334,0.829840856432564,0.0311691550042078,0,0.0311691550042078,0.025534587313515,3.40782761379339,3.20481307905628,3.0337977537429,1.07719631199147,0.0103897183347359,0.0103897183347359,0,0.0103897183347359,5.88058057746055,5.58160415559203,8.02086255441615,1.83109325938951,873.422061527912,0,0,829.546281000322
"2020",0.0103897183347359,0.0103897183347359,0.0311691550042078,0,0.477927043397853,0.458695889726656,20.9041132894887,1.76625211690511,0.0519485916736797,0.0482907035320973,0.0727280283431516,0,0.0519485916736797,0.0519485916736797,5.85980114079107,1.05975127014307,0.0519485916736797,0,0.0311691550042078,0.0331123662584861,0.0727280283431516,0.0727280283431516,5.0286236740122,1.3298839468462,0,0,0.0103897183347359,0,0.176625211690511,0.171351615054361,11.646874253239,2.12989225862087,29.392513168968,0,0,804.964207420337
"2021",0.0831177466778876,0.0553893307736305,0.0415588733389438,0,0.405199015054702,0.389579103132038,19.0547434259057,2.33276116127016,0.124676620016831,0.0353711459491456,0.0935074650126235,0.0445207154476972,0.0935074650126235,0.0935074650126235,4.92472649066484,0.987023241799915,0.103897183347359,0.0252087924508864,0.0103897183347359,0.0377375123533351,0.145456056686303,0.145456056686303,3.81302662884809,1.28832507350726,0.0415588733389438,0.0122055636352495,0,0.0120365291749676,0.187014930025247,0.166235493355775,9.63126889630022,2.19290414895599,25.4444202017683,0,0,778.324969610074
"2022",0.0207794366694719,0.0103897183347359,0.0935074650126235,0.0311691550042078,11.3040135481927,10.6265273173807,17.70408004239,1.94014074186818,0.0207794366694719,0.0207794366694719,0.0935074650126235,0.0831177466778876,2.94029028873027,2.75440521006515,4.11432846055543,0.959531285356872,0.0415588733389438,0,0.0207794366694719,0.0632922128210399,3.13769493709026,2.81900734145277,2.6597678936924,1.35945605609634,0,0,0.0103897183347359,0.0207794366694719,5.30914606905007,4.80180492643843,7.75072987771302,2.26124337552368,787.301686251286,0,0,749.337655456161
"2023",0.0103897183347359,0.0103897183347359,0.103897183347359,0.0103897183347359,0.259742958368399,0.247766866169578,25.8184500618188,2.87753693463424,0.0103897183347359,0.0103897183347359,0.103897183347359,0.0103897183347359,0.0935074650126235,0.0871197628933883,5.74551423910898,1.20520732682937,0.0519485916736797,0.0103897183347359,0.0207794366694719,0.0395181894679426,0.0519485916736797,0.0519485916736797,4.28056395391121,1.38183253851988,0,0,0,0.0103897183347359,0.155845775021039,0.155845775021039,10.6806304481086,2.06755394861245,18.2339556774616,0,0,718.833442425376
"2024",0.0727280283431516,0.0433414967755543,0.114286901682095,0.0009154507139646,0.218184085029455,0.214240444745455,22.940498083097,3.12730521875552,0.103897183347359,0.0563771959734416,0.103897183347359,0.0144519304470874,0.0623383100084157,0.0588626812297981,4.6545938139617,1.1844278901599,0.145456056686303,0.0311691550042078,0.0207794366694719,0.0154472183249181,0.0207794366694719,0.0207794366694719,3.12730521875552,1.20520732682937,0.0311691550042078,0.0207794366694719,0,0,0.0623383100084157,0.0623383100084157,8.84165030286029,1.9948259202693,15.6053569387734,0,0,687.269478124448
"2025",0.0103897183347359,0,0.145456056686303,0.0311691550042078,12.3014265083274,11.4541198204583,21.1534665295224,2.15349795010203,0,0,0.124676620016831,0.0727280283431516,3.25198183877235,2.9977967815044,3.60523226215337,1.19421398593991,0.0311691550042078,0.000417444246672711,0.0519485916736797,0.0966711156116461,2.59742958368399,2.33386394615557,1.98443620193457,1.23622879474233,0.0103897183347359,0,0.0207794366694719,0.0103897183347359,5.67278621076583,5.15487645003013,7.17929536930254,1.89782184482449,695.809826595601,0,0,654.624983116708
"2026",0.0311691550042078,0.0207794366694719,0.135066338351567,0.0207794366694719,0.103897183347359,0.0935074650126235,29.90160936737,3.22976267254893,0.0415588733389438,0.0207794366694719,0.0831177466778876,0.0415588733389438,0,0,5.58966846408794,1.11169986181675,0.0207794366694719,0,0.0311691550042078,0.0448687031618039,0.0519485916736797,0.0519485916736797,3.37665845878918,1.05975127014307,0,0,0.0103897183347359,0.0207794366694719,0.0415588733389438,0.0311691550042078,10.4728360814138,2.06738552673768,11.7092125632474,0,0,621.67918627726
"2027",0.0831177466778876,0.0519485916736797,0.135066338351567,0.0366853702399724,0.0415588733389438,0.0311691550042078,26.5872892185893,3.40782761379339,0.0727280283431516,0.0231400133118686,0.0831177466778876,0.0415588733389438,0.0103897183347359,0.0103897183347359,4.44679944726698,1.14286901682095,0.103897183347359,0.0138007369961693,0.0207794366694719,0.0241374644463331,0,0,2.38963521698927,1.03897183347359,0.0207794366694719,0.0103897183347359,0.0103897183347359,0.00148092558920634,0.0311691550042078,0.0212265314685761,8.69619424617399,1.80781099024405,10.4520566447444,0,0,586.832070982556
"2028",0.0103897183347359,0,0.176625211690511,0.0311691550042078,10.5143949547528,9.40397504518829,24.1041465365874,2.85035056936228,0,0,0.0935074650126235,0.0623383100084157,2.70132676703135,2.40179755788529,3.37665845878918,1.1783145001167,0.0207794366694719,0,0.0311691550042078,0.0727280283431516,2.71171648536608,2.3804453687276,1.49611944020198,1.01538401329022,0.0103897183347359,0.0103897183347359,0.0103897183347359,0.0103897183347359,4.64420409562697,4.00132870916757,6.8779935375952,2.06286892419114,596.432170723852,0,0,551.964176251182
